COORDX;COORDY;TIPO_UNID;NOME;NUMERO;CNES;HORARIO_FU;MUNICIPIO;JURISDICAO;ORIG_FID;BAIRRO;COD_MUN;CEP;SITUACAO;ZONA;LOGRADOURO;DATA;TELEFONE;SIGLA;EMAIL;GESTAO;SIGLA_EXTE;TIPO_ESTAB;FONTE;Id
-40,903317738883;-20,2511569134435;"""""";UNIDADE DE SAUDE DE ALTO TIJUCO PRETO;S/N;2403536;;Domingos Martins;Municipal;;TIJUCO PRETO;320190;29260000;;;ALTO TIJUCO PRETO ZONA RURAL;05/07/2019;(27)99926-3045;;secsau@domingosmartins.es.gov.br;M;;016;;456
-40,5993830474227;-20,2982954819229;"""""";UNIDADE DE SAUDE DE BIRIRICAS;S/N;2522713;;Domingos Martins;Municipal;;BIRIRICAS;320190;29260000;;;BIRIRICAS;05/07/2019;(27)99924-5626;;secsau@domingosmartins.es.gov.br;M;;016;;457
-40,6589994099845;-20,3629982072562;"""""";UNIDADE DE SAUDE JARDEL HAESE;S/N;2522721;;Domingos Martins;Municipal;;MELGACO;320190;29260000;;;ESTRADA PARA MELGACO DE CIMA;23/10/2019;(27)3330-1012;;secsau@domingosmartins.es.gov.br;M;;016;;458
-40,8052843247119;-20,3197241713808;"""""";UNIDADE DE SAUDE DA FAMILIA DE PARAJU;S/N;2403439;;Domingos Martins;Municipal;;PARAJU;320190;29273000;;;RUA CELIO PITANGA PINTO;05/07/2019;(27)3249-1127;;secsau@domingosmartins.es.gov.br;M;;016;;459
-41,6720000536598;-21,1140001134915;"""""";UNIDADE SANITARIA DE BOM JESUS DO NORTE;08;2485532;;Bom Jesus do Norte;Municipal;;CENTRO;320110;29460000;;;AV GOV FRANCISCO LACERDA DE AGUIAR;28/11/2019;28 35621199;;"""""";M;;016;;460
-41,5083215669734;-20,2346963095947;"""""";UNIDADE REGIONAL DE IBATIBA AMA;S/N;2448262;;Ibatiba;Municipal;;CENTRO;320245;29395000;;;AV AFONSO CLAUDIO;22/11/2019;(28)35431136;;sms.ibatiba@saude.es.gov.br;M;;016;;461
-41,0516168569061;-20,5906893534616;"""""";UNIDADE BASICA DE SAUDE DE CAPIVARA;S/N;2448076;;Vargem Alta;Municipal;;CAPIVARA;320503;29295000;;;CAPIVARA;04/11/2019;(28)35281010;;saude.valta@outlook.com;M;;001;;462
-40,5409993979888;-18,1239941657737;"""""";POSTO DE SAUDE MUNICIPAL DALMASIO;S/N;2483777;;Ponto Belo;Municipal;;CENTRO;320425;29885000;;;COMUNIDADE NOSSA SENHORA D AJUDA;03/10/2019;(27)37571017;;saudepbelo@escelsa.com.br;M;;001;;463
-41,0405660136356;-21,097713319843;"""""";UNIDADE SANITARIA CANCELAS;01;2446618;;Presidente Kennedy;Municipal;;CANCELAS;320430;29350000;;;RUA PRINCIPAL;05/12/2019;28 3535 1697;;saude.pk@hotmail.com;M;;016;;464
-40,2994183136161;-20,314548429373;"""""";LABORATORIO CENTRAL MUNICIPAL;S/N;11886;;Vitória;Municipal;;PRAIA DO SUA;320530;29052170;;;ALMIRANTE BARROSO;02/05/2019;(27)31325024;;vfbarreto@vitoria.es.gov.br;M;;018;;465
-40,2983554819762;-20,2570870962847;"""""";UNIDADE BASICA DE SAUDE MARIA ORTIZ;S/N;11908;;Vitória;Municipal;;MARIA ORTIZ;320530;29070310;;;RUA PROFESSOR RENATO RIBEIRO DOS SANTOS;29/11/2019;27-31352033/33273337;;usmortiz@correios1.vitoria.es.gov.br;M;;001;;466
-40,3491514767284;-20,3163130602482;"""""";UNIDADE DE SAUDE DO QUADRO;S/N;11975;;Vitória;Municipal;;MORRO DO QUADRO;320530;29027160;;;RUA LUCIDATO VIEIRA FALCAO;11/09/2019;(27)31325092/5093;;usmquadro@correio1.es.gov.br;M;;001;;467
-40,3981758673409;-20,2987266800774;"""""";UNIDADE DE CUSTODIA E TRATAMENTRO PSIQUIATRICO UCTP;S/N;6404243;;Cariacica;Estadual;;ROCAS VELHAS;320130;29156970;;;RODOVIA JOSE SETE;16/10/2019;27 32545442;;segurancadopaciente@sejus.es.gov.br;E;;001;;468
-40,3423791610229;-20,317042755359;"""""";HOSPITAL ESTADUAL;76;6559131;;Vitória;Estadual;;CENTRO;320530;29010430;;;RUA SAO JOSE;14/11/2019;27 - 36364700;;diretoria.hcv@prosaude.org.br;E;;006;;469
-40,5384136612138;-20,0217504519248;"""""";UNIDADE SANITARIA DO CHAVES STA LEOPOLDINA;S/N;2522756;;Santa Leopoldina;Municipal;;CHAVES;320450;29640000;;;ROD BERNADINO MONTEIRO;07/10/2019;"""""";;saude@santaleopoldina.es.gov.br;M;;001;;470
-41,0884294828142;-20,3985797098771;"""""";UNIDADE DE SAUDE DA FAMILIA DE ALTO CAXIXE;S/N;2466236;;Venda Nova do Imigrante;Municipal;;ALTO CAXIXE;320506;29375000;;;ALTO CAXIXE;29/11/2019;(28) 3546 5233;;SAUDE@VENDANOVA.COM.BR;M;;016;;471
-40,8028793518833;-20,8270438046623;"""""";UNIDADE SANITARIA DE SAO JOAO DE IBITIBA;S/N;2548224;;Piúma;Municipal;;DISTRITO;320420;29285000;;;ZONA RURAL;05/09/2019;(28)35201611;;sms.piuma@saude.es.gov.br;M;;016;;472
-40,8229638053228;-20,8154956448536;"""""";UNIDADE SANITARIA DE ITINGA;S/N;2628015;;Piúma;Municipal;;DISTRITO;320420;29285000;;;ZONA RURAL;05/09/2019;(28) 3520161;;sms.piuma@saude.es.gov.br;M;;016;;473
-40,8290576167849;-18,3754566990798;"""""";UNIDADE SANITARIA DE ECOPORANGA;S/N;2484765;;Ecoporanga;Municipal;;CENTRO;320210;29850000;;;AV FLORIANO RUBIM;02/09/2019;(27)37551399;;sms.ecoporanga@saude.es.gov.br;M;;001;;474
-41,0159966376421;-20,7026508680906;"""""";UNIDADE BASICA DE SAUDE DE JACIGUA;S/N;3713849;;Vargem Alta;Municipal;;JACIGUA;320503;29297000;;;JACIGUA;25/07/2019;(28) 35281123;;saude.valta@outlook.com;M;;001;;475
-40,5151852281397;-20,6435938359818;"""""";UNIDADE DE SAUDE DA FAMILIA PEDRO MACHADO;S/N;2490323;;Guarapari;Municipal;;BELA VISTA;320240;29211114;;;AVENIDA SAO PAULO;07/08/2019;(27)3261 2972;;"""""";M;;001;;476
-40,7238288741076;-20,8381998228877;"""""";CENTRO DE ESPECIALIDADES DE PIUMA;S/N;3592855;;Piúma;Municipal;;CENTRO;320420;29285000;;;RUA NICANOR SERAFIN DOS ANJOS;04/09/2019;(28)35205472;;sms.piuma@saude.es.gov.br;M;;016;;477
-40,4774738539894;-20,6247691831233;"""""";UNIDADE DE SAUDE DA FAMILIA MARIA LUCIA C LORA;S/N;2466368;;Guarapari;Municipal;;JABARAI;320240;29220400;;;AVENIDA SANTA CRUZ;07/08/2019;3362-7296;;"""""";M;;001;;478
-39,956009786803;-18,3025432619105;"""""";FARMACIA BASICA;369;6473997;;Pedro Canário;Municipal;;CENTRO;320405;29970000;;;AV JOSE JESUINO DA ROCHA;29/10/2019;2737641652;;semsapc@yahoo.com.br;M;;009;;479
-40,2149996891929;-18,4119963710259;"""""";UNIDADE SAUDE DA FAMILIA GALILEIA;S/N;6489117;;Pinheiros;Municipal;;GALILEIA;320410;29980000;;;RUA DEDINHO;18/10/2019;(27) 37652608;;"""""";M;;016;;480
-41,0161363869847;-19,5121139725491;"""""";USF ALEXANDRE DE PAULA VIEIRA;S/N;6299105;;Baixo Guandu;Municipal;;CENTRO;320080;29730000;;;RUA HUGO LOPES NALLE;29/07/2019;"""""";;nesfsemus@hotmail.com;M;;016;;481
-40,6450003524509;-20,8050018138155;"""""";CTA CENTRO DE TESTAGEM E ACONSELHAMENTO;1621;3814505;;Anchieta;Municipal;;VILA RESIDENCIAL SAM;320040;29230000;;;ROD SOL;28/11/2018;"""""";;"""""";M;;016;;482
-40,3063556790947;-20,3075582012939;"""""";TOXCEN CENTRO DE ATENDIMENTO TOXICOLOGICO DO ES;205;7891911;;Vitória;Estadual;;SANTA LUCIA;320530;29056030;;;ALAMEDA MARY UBIRAJARA;03/12/2019;36367575;;toxcen@saude.es.gov.br;E;;011;;483
-41,1240005421256;-20,0740023857328;"""""";UNIDADE S RURAL DE SAO LUIZ DE BOA SORTE;S/N;3079791;;Afonso Cláudio;Municipal;;PONTOES;320010;29600000;;;SAO LUIZ DE BOA SORTE;13/11/2019;(27)37354000;;pmacsaude@bsline.com.br;M;;016;;484
-41,6689968091007;-20,7606139593076;"""""";CENTRO DE REABILITACAO FISICA DONA GABI;S/N;3919579;;Guaçui;Municipal;;AMA NORTE;320230;29560000;;;AVENIDA MORAES MOULIN;11/07/2019;2835531336;;sms.guacui@saude.es.gov.br;M;;015;;485
-40,8283893519177;-21,0093701592304;"""""";FARMACIA BASICA MUNICIPAL;S/N;7421338;;Itapemirim;Municipal;;CENTRO;320280;29330000;;;AV CRISTIANO DIAS LOPES FILHO;28/01/2019;28 3529-6034;;saude@itapemirim.es.gov.br;M;;009;;486
-40,5409993979888;-18,1239941657737;"""""";UNIDADE DE SAUDE DA FAMILIA PSF 1;S/N;5127386;;Ponto Belo;Municipal;;CENTRO;320425;29885000;;;RUA MARIA DO CARMO VILELA;03/10/2019;(27)3757-1061;;saudepbelo@bol.com.br;M;;001;;487
-40,8913957783142;-18,754453430253;"""""";CAPS BARRA DE SAO FRANCISCO;S/N;7588151;;Barra de São Francisco;Municipal;;CENTRO;320090;29800000;;;ADELINO COIMBRA;20/11/2019;27 37567955;;"""""";M;;016;;488
-40,7138085461162;-20,8366112499671;"""""";UNIDADE SANITARIA PORTINHO;S/N;5098963;;Piúma;Municipal;;PORTINHO;320420;29285000;;;RUA VANIA;04/09/2019;(28)35205963;;"""""";M;;016;;489
-40,5039579362036;-20,6731507741944;"""""";CENTRO DE TESTAGEM E ACONSELHAMENTO CTA;279;5078636;;Guarapari;Municipal;;PARQUE AREIA PRETA;320240;29200750;;;RUA HORACIO SANTANA;16/07/2019;3262-8623;;"""""";M;;016;;490
-40,542000302386;-19,4129974653808;"""""";POLICLINICA VEREADOR ELIO BERTOLO;110;2484633;;Marilândia;Municipal;;CENTRO;320335;29725000;;;RUA LUIZ CATELAN;21/10/2019;(27)37242983;;semusmarilandia@bol.com.br;M;;008;;491
-40,3473210486116;-20,3327608298049;"""""";HOSPITAL ESTADUAL DE VILA VELHA;76;7530706;;Vila Velha;Estadual;;SAO TORQUATO;320520;29114525;;;AVENIDA DA ESTACAO;29/11/2019;02733889272;;magdalamborahini;E;;006;;492
-41,0446696743334;-21,1001113488394;"""""";VIGILANCIA SANITARIA PRESIDENTE KENNEDY;S/N;7526040;;Presidente Kennedy;Municipal;;CENTRO;320430;29350000;;;PRACA MANOEL FRICKS JORDAO;05/12/2019;028 3535 1697;;saude.pk@hotmail.com;M;;021;;493
-40,2503499590479;-20,1995319568907;"""""";CAPS AD LARANJEIRAS;213;3972909;;Serra;Municipal;;PARQUE RESIDENCIAL L;320500;29165420;;;RUA ALVARES CABRAL;06/09/2019;(27) 3328 - 4745;;capsad.sesa@serra.es.gov.br;M;;017;;494
-40,6310003775325;-19,5389991497299;"""""";CRAI DE COLATINA;187;5148545;;Colatina;Municipal;;SAO SILVANO;320150;29703270;;;RUA N SRA APARECIDA;19/06/2019;27 37113118;;"""""";M;;016;;495
-40,266091587104;-19,8246484913502;"""""";VIGILANCIA SANITARIA ARACRUZ;20;7459319;;Aracruz;Municipal;;MOROBA;320060;29192733;;;AV MOROBA;22/08/2019;3256-6177;;"""""";M;;022;;496
-40,2994058710692;-20,3107630277161;"""""";FARMACIA CIDADA ESTADUAL DE VITORIA;1418;7472935;;Vitória;Estadual;;PRAIA DO SUA;320530;29052230;;;AVENIDA CEZAR HILAL;03/07/2019;027 36368454;;manuelacruz@saude.es.gov.br;E;;009;;497
-40,7415235967119;-20,0322987548657;"""""";VIGILANCIA EPIDEMIOLOGICA DE SANTA MARIA DE JETIBA;S/N;5167345;;Santa Maria de Jetibá;Municipal;;CENTRO;320455;29645000;;;RUA HERMENN MIERTSCHINK;21/08/2019;2732632813;;sms.smjetiba@saude.es.gov.br;M;;025;;498
-40,7978099891266;-20,7894947568836;"""""";UBSF FRANCIS RAMOS MONGIN;S/N;5147441;;Iconha;Municipal;;ILHA DO COCO;320260;29280000;;;RUA JOSE ADELSON BIANCARDI;04/12/2018;(28) 3537-1769;;sms.iconha@saude.es.gov.br;M;;001;;499
-41,6540003170203;-21,0250018475461;"""""";SEMUS SJ CALCADO;300;5156335;;São José do Calçado;Municipal;;CENTRO;320480;29470000;;;RUA JOSE BORGES DE ALMEIDA;03/09/2019;2835561609;;sms.sjcalcado@saude.es.gov.br;M;;002;;500
-41,1809230931669;-20,8343531546582;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA DO AEROPORTO;13;2569051;;Cachoeiro de Itapemirim;Municipal;;BOA VISTA;320120;29314030;;;RUA ALFREDO SECO;22/11/2019;28- 3155-5358;;semus@cachoeiro.es.gov.br;M;;001;;501
-41,2679150114626;-20,1833858860516;"""""";USF BREJAUBINHA ROBSON DIAS;S/N;2675501;;Brejetuba;Municipal;;ZONA RURAL;320115;29630000;;;VILA DE BREJAUBINHA;04/09/2019;"""""";;"""""";M;;001;;502
-41,1163767103394;-20,8348648802672;"""""";UNIDADE BASICA DE SAUDE ANTONIO LUIZ MONTEIRO;S/N;2825775;;Cachoeiro de Itapemirim;Municipal;;NOVO PARQUE;320120;29309075;;;RUA MARIA TEREZA FLORINDO;21/11/2019;(28)31555229;;semus@cachoeiro.es.gov.br;M;;001;;503
-41,0575389529377;-19,9026083288171;"""""";SECRETARIA MUNICIPAL DE SAUDE DE LARANJA DA TERRA;S/N;6346553;;Laranja da Terra;Municipal;;CENTRO;320316;29615000;;;AV GERMANO STABENOW;06/09/2019;2737361323;;saude@laranjadaterra.es.gov.br;M;;002;;504
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE SAUDE SAO RAFAEL HERCILIO DE ANGELI;S/N;2465965;;Linhares;Municipal;;SAO RAFAEL;320320;29900070;;;AVENIDA JOSE TESCH SOBRINHO;27/06/2019;(27) 3274-3200;;"""""";M;;001;;505
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE SAUDE FARIAS RODOLFO BITTI;S/N;2465981;;Linhares;Municipal;;FARIAS;320320;29911020;;;AVENIDA ALEXANDRE ZUEQUETTO;04/09/2019;27-3274-6032;;us,farias@linhares.es.gov.br;M;;001;;506
-40,0720001181913;-19,3910061825386;"""""";UNIDADE DE SAUDE JAPIRA SAMUEL BATISTA CRUZ;S/N;2490277;;Linhares;Municipal;;JAPIRA;320320;29918971;;;RUA JACINTO MARCHIORI;27/06/2019;3371-2243;;usjapira@hotmail.com;M;;001;;507
-40,3941960401923;-18,7134887780682;"""""";UNIDADE DE SAUDE PADRE LUIZ RONCADOR;S/N;2484900;;Nova Venécia;Municipal;;FILOMENA;320390;29830000;;;AVENIDA BELO HORIZONTE;03/12/2019;(27)37529055;;"""""";M;;001;;508
-40,5807495195626;-18,7652612908519;"""""";UNIDADE DE SAUDE DA FAMILIA CELESTINO BOZZETTI;S/N;2484978;;Nova Venécia;Municipal;;CRISTALINO;320390;29830000;;;RUA PRINCIPAL;05/06/2019;(27)3770-5114;;"""""";M;;001;;509
-40,4047520117874;-18,7117292818069;"""""";ESTRATEGIA DE SAUDE DA FAMILIA LUSQUINHO E MAZARINI;S/N;2485001;;Nova Venécia;Municipal;;BONFIM;320390;29830000;;;RUA SANTA LEOPOLDINA;29/11/2019;(27)37529056;;"""""";M;;001;;510
-40,6709999047685;-18,8689999072614;"""""";POSTO DE SAUDE JOAQUIM PEREIRA LEITE;S/N;2485036;;Nova Venécia;Municipal;;AGUA LIMPA;320390;29830000;;;RUA PRINCIPAL;22/03/2019;(27)37726865;;"""""";M;;001;;511
-40,7598461686672;-18,8190152893794;"""""";POSTO DE SAUDE ANTONIO FAUSTINO GONCALVES;S/N;2485052;;Nova Venécia;Municipal;;BOA VISTA;320390;29830000;;;RUA DO CAMPO;22/03/2019;(27)37726865;;"""""";M;;001;;512
-40,7483924961796;-20,6346867897633;"""""";SEC MUNIC DE SAUDE ALF CHAVES VIGILANCIA SANITARIA;268;2403188;;Alfredo Chaves;Municipal;;CENTRO;320030;29240000;;;RUA CAIS COSTA PINTO;15/10/2019;(27)32692723;;"""""";M;;021;;513
-41,0170005329978;-19,0560011126543;"""""";UNIDADE DE SAUDE DA FAMILIA OTILIA LIMA DOS SANTOS;S/N;2445980;;Alto Rio Novo;Municipal;;PADRE PEDRO;320035;29760000;;;RUA JOSE VERDAN DA COSTA;03/09/2019;(27)37461708;;saude@altorionovo.es.gov.br;M;;016;;514
-41,0170005329978;-19,0560011126543;"""""";UNIDADE PSF ANTONIO BRAGA;S/N;2446006;;Alto Rio Novo;Municipal;;SANTA BARBARA;320035;29760000;;;RUA ABILIO MARCIANO CRISTO;03/09/2019;(27)37461276;;smsarn@bol.com.br;M;;016;;515
-40,7473951486009;-20,6368376725927;"""""";UNIDADE SANITARIA 3 ALFREDO CHAVES;S/N;2403234;;Alfredo Chaves;Municipal;;CENTRO;320030;29240000;;;RUA MOACYR SAUDINO;24/10/2019;(27)32691114;;sms.achaves@saude.es.gov.br;M;;016;;516
-41,1229999149562;-18,8630002051795;"""""";UNIDADE SAUDE DA FAMILIA DE SAO GERALDO;S/N;2484587;;Mantenópolis;Municipal;;SAO GERALDO;320330;29770000;;;RUA PRINCIPAL;30/07/2019;(27) 3758-6011;;saude@mantenopolis.es.gov.br;M;;001;;517
-41,3491582796809;-20,6821911597042;"""""";UNIDADE BASICA DE SAUDE HELENA SANTOLIN;10;2547473;;Cachoeiro de Itapemirim;Municipal;;BURARAMA;320120;29327000;;;RUA HELENA SANTOLIM GAVA;05/11/2019;28-3539-3072;;semus@cachoeiro.es.gov.br;M;;001;;518
-41,1329724363556;-20,850237668494;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA DR EDSON REBELLO MOREIRA;50;2547511;;Cachoeiro de Itapemirim;Municipal;;ZUMBI;320120;29302200;;;RUA OSWALDO MALFACINE;26/11/2019;(28)31555247;;semus@cachoeiro.es.gov.br;M;;001;;519
-41,1067709591361;-20,8567214532943;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA ROBERTO VALIATE;37;2547562;;Cachoeiro de Itapemirim;Municipal;;AMARAL;320120;29305110;;;RUA JOSE MANCINI;18/10/2019;"""""";;semus@cachoeiro.es.gov.br;M;;001;;520
-41,1179536338584;-20,8430005405294;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA CLEMENTINA S O DONA TITA;91;2547678;;Cachoeiro de Itapemirim;Municipal;;AQUIDABAN;320120;29308195;;;RUA JEREMIAS SANDOVAL;21/11/2019;(28)3155-5112;;semus@cachoeiro.es.gov.br;M;;001;;521
-39,8599862041339;-18,7190517469673;"""""";CENTRO DE ATENDIMENTO PSICOSSOCIAL 1;364;3454339;;São Mateus;Municipal;;CENTRO;320490;29930050;;;RUA DOUTOR RAIMUNDO GUILHERME SOBRINHO;29/10/2019;(27)37678743;;capssaomateus@hotmail.com;M;;017;;522
-41,111692086931;-20,8355187627035;"""""";UNIDADE BASICA DE SAUDE MARINHO SALVIANO DA COSTA;S/N;2550245;;Cachoeiro de Itapemirim;Municipal;;NOSSA SENHORA DE FAT;320120;29308645;;;RUA MANOEL BELMIRO DOS SANTOS;22/11/2019;(28)3155-5416;;semus@cachoeiro.es.gov.br;M;;001;;523
-41,1239298048394;-20,8519395926874;"""""";NUCLEO REGIONAL DE ESPECIALIDADES DE CACHOEIRO DE ITAPEMIRIM;02;2569043;;Cachoeiro de Itapemirim;Estadual;;GILBERTO MACHADO;320120;29303300;;;AV FRANCISCO LACERDA DE AGUIAR;24/10/2019;(28)31555922;;"""""";E;;016;;524
-40,4068618369486;-20,3471078998739;"""""";US SAO FRANCISCO;S/N;2486113;;Cariacica;Municipal;;SAO FRANCISCO;320130;29145450;;;RUA EDSON BONADIMAN;03/09/2019;27 33361221;;"""""";M;;001;;525
-40,6310003775325;-19,5389991497299;"""""";US2 COLATINA VELHA LEONARDO SANTOS SEU LIO;S/N;2446278;;Colatina;Municipal;;COLATINA VELHA;320150;29700560;;;RUA DOMICILIO PORTO;25/06/2019;(27) 3177-7218;;saude.ecaa@uol.com.br;M;;001;;526
-41,6746256263321;-21,1273474729193;"""""";ESF SAO JOAO;S/N;2485478;;Bom Jesus do Norte;Municipal;;SAO JOAO;320110;29460000;;;AVENIDA CRISTIANO DIAS LOPES;28/11/2019;28 35621199;;"""""";M;;016;;527
-41,6720000536598;-21,1140001134915;"""""";ESF SILVANA;32;2446707;;Bom Jesus do Norte;Municipal;;SILVANA;320110;29460000;;;RUA PAULO ESCODINO;28/11/2019;28 35621199;;"""""";M;;016;;528
-40,1481575879556;-18,0287206538361;"""""";POSTO DE SAUDE DE TAQUARAS;S/N;2522969;;Pedro Canário;Municipal;;TAQUARAS;320405;29970000;;;RUA BOA VISTA;21/10/2019;(27)37641234;;apspc@hotmail.com;M;;016;;529
-40,2149996891929;-18,4119963710259;"""""";UNIDADE SANITARIA PSF BAIRRO VILA NOVA;S/N;2702177;;Pinheiros;Municipal;;CENTRO;320410;29980000;;;PRACA CRISTIANO DIAS LOPES;24/09/2019;"""""";;"""""";M;;016;;530
-40,5128637206894;-18,2541084361784;"""""";UNIDADE DE SAUDE DA FAMILIA PSF3;S/N;2483807;;Ponto Belo;Municipal;;ITAMIRA;320425;29885000;;;RUA VITORIA;03/10/2019;(27)37571017;;saudepbelo@megamail.com.br;M;;001;;531
-40,5409993979888;-18,1239941657737;"""""";PRONTO ATENDIMENTO DE PONTO BELO;S/N;2630273;;Ponto Belo;Municipal;;CENTRO;320425;29885000;;;AV SEBASTIAO RABELO;03/10/2019;(27)37571017;;saudepbelo@bol.com.br;M;;016;;532
-41,0320685435042;-21,0880435022103;"""""";PRONTO ATENDIMENTO MUNICIPAL;100;2548119;;Presidente Kennedy;Municipal;;CENTRO;320430;29350000;;;RUA SEBASTIAO VIEIRA DE MENEZES;05/12/2019;2835351697;;saude.pk@hotmail.com;M;;008;;533
-41,1131082417969;-20,849562867194;"""""";CENTRO DE REFERENCIA EM SAUDE DO TRABALHADOR DE CI;02;5751985;;Cachoeiro de Itapemirim;Municipal;;CENTRO;320120;29300150;;;RAULINO DE OLIVEIRA;06/11/2019;28-3155-5402;;"""""";M;;023;;534
-40,8290039777686;-18,3755746640728;"""""";VIGILANCIA SANITARIA;S/N;2654717;;Ecoporanga;Municipal;;CENTRO;320210;29850000;;;RUA DOS OPERARIOS;02/09/2019;(27)37551399;;pmesms@escelsa.com.br;M;;021;;535
-40,3537970902985;-20,3194843872039;"""""";CENTRO MUNICIPAL DE ESPECIALIDADES DE VITORIA;120;3038467;;Vitória;Municipal;;MARIO CYPRESTE;320530;29027215;;;AVENIDA DARIO LOURENCO DE SOUZA;12/09/2019;27 - 33221310;;crcme@vitoria.es.gov.br;M;;016;;536
-40,3998547733776;-18,7112237801438;"""""";CLINICA ODONTOLOGICA MUNICIPAL CEO TIPO I;26;2484935;;Nova Venécia;Municipal;;CENTRO;320390;29830000;;;RUA SALVADOR CARDOSO;03/06/2019;(27)3752-9058;;"""""";M;;018;;537
-40,7164476649187;-18,8337939207507;"""""";UNIDADE BASICA DE SAUDE DA FAMILIA ALCENDINO LOPES;60;2484994;;Nova Venécia;Municipal;;ZONA RURAL;320390;29842000;;;RUA PRESIDENTE VARGAS;16/09/2019;(27)37726865;;"""""";M;;001;;538
-40,4159547689832;-18,5834448011757;"""""";POSTO DE SAUDE CAROLINA PADOVAN BERGAMIM;S/N;2485028;;Nova Venécia;Municipal;;PATRIMONIO DA PENHA;320390;29830000;;;RUA PRINCIPAL;22/03/2019;(27)37522715;;"""""";M;;001;;539
-40,4010003228358;-18,7109983601428;"""""";POSTO DE SAUDE FRANCISCA TEIXEIRA;S/N;2485044;;Nova Venécia;Municipal;;ALTO MUNIZ;320390;29830000;;;RUA PRINCIPAL;22/03/2019;(27)37726865;;"""""";M;;001;;540
-41,5407232801559;-20,7661443057244;"""""";ESF DO BAIRRO PEDRO MARTINS;S/N;2569205;;Alegre;Municipal;;CENTRO;320020;29500000;;;RUA 13 DE MAIO;20/05/2019;"""""";;sms.alegre@saude.es.gov.br;M;;001;;541
-41,5366890050223;-20,7733641265028;"""""";ESF DA RUA MISAEL BARCELOS;S/N;2650495;;Alegre;Municipal;;VILA DO SUL;320020;29500000;;;RUA PROJETADA;06/05/2019;(28)35521086;;sms.alegre@saude.es.gov.br;M;;001;;542
-40,5961936482316;-19,9355965041465;"""""";SECRETARIA MUNICIPAL DE SAUDE SANTA TERESA;446;2466007;;Santa Teresa;Municipal;;CENTRO;320460;29650000;;;RUA DARLY NERTY VERVLOET;03/07/2019;(27)32593929;;saudesantateresa@yahoo.com.br;M;;002;;543
-40,7104396236157;-19,9308294541906;"""""";ESF ALTO CALDEIRAO SANTA TERESA ES;S/N;2466023;;Santa Teresa;Municipal;;ALTO CALDEIRAO;320460;29656000;;;RODOVIA JOSE DALEPRANE;20/11/2019;(27)32599603;;saudesantateresa@yahoo.com.br;M;;001;;544
-40,5966285470653;-19,93542998319;"""""";POLICLINICA DE SANTA TERESA;S/N;2466058;;Santa Teresa;Municipal;;CENTRO;320460;29650000;;;RUA DARLY NERTY VERVLOET;16/10/2019;(27)32593916;;saudesantateresa@yahoo.com.br;M;;001;;545
-40,4389817137486;-20,6258529734117;"""""";UNIDADE DE SAUDE DA FAMILIA NARBAL DE PAULA COUTINHO;S/N;2466449;;Guarapari;Municipal;;SETIBA;320240;29222360;;;RODOVIA DO SOL;02/10/2019;3262-2985;;"""""";M;;001;;546
-40,6444623062368;-20,5900901094594;"""""";UNIDADE BASICA DE SAUDE BOAVENTURA DE ALMEIDA;S/N;3011321;;Guarapari;Municipal;;SAO MIGUEL;320240;29227350;;;RUA PROJETADA;05/08/2019;"""""";;"""""";M;;001;;547
-40,3700001337514;-19,8319945012663;"""""";PRONTO ATENDIMENTO DE IBIRACU;S/N;2402939;;Ibiraçu;Municipal;;PROFESSORA ERICINA;320250;29670000;;;RUA MARTINS PESCADORES;06/09/2019;(27)32572734;;"""""";M;;008;;548
-40,3700001337514;-19,8319945012663;"""""";UNIDADE S RURAL DE FRANCISCO TOTOLA IBIRACU;S/N;2402971;;Ibiraçu;Municipal;;ZONA RURAL;320250;29670000;;;FRANCISCO TOTOLA;06/09/2019;(27)3257-0543;;"""""";M;;001;;549
-40,3606717200016;-19,8730480260671;"""""";UNIDADE S RURAL DE PEDRO PALACIOS IBIRACU;S/N;2403005;;Ibiraçu;Municipal;;ZONA RURAL;320250;29670000;;;PEDRO PALACIOS;06/09/2019;(27)3257-0549;;-;M;;001;;550
-40,4431150546821;-19,7887926278704;"""""";UNIDADE S RURAL DE SANTO ANTONIO IBIRACU;S/N;2403056;;Ibiraçu;Municipal;;ZONA RURAL;320250;29670000;;;SANTO ANTONIO;06/09/2019;27 3257-0547;;-;M;;001;;551
-40,5159999525556;-18,0930004195949;"""""";UNIDADE SANITARIA DE AGUA BOA;S/N;2707543;;Mucurici;Municipal;;AGUA BOA;320360;29880000;;;RUA ITAPEMERIM;25/11/2019;(27)37511230;;avaniasinacio@hotmail.com;M;;016;;552
-41,197614618053;-20,9138003967855;"""""";UNIDADE DE SAUDE DA FAMILIA ALTO NITEROI ALMERINDA BARBOSA;S/N;6476813;;Atílio Vivacqua;Municipal;;ALTO NITEROI;320070;29490000;;;AV NOSSA SENHORA DE FATIMA;05/12/2019;28 35381509;;saude@pmav.es.gov.br;M;;001;;553
